 ,Label,Area
14293,2019-5-28_exp021#2:021_01_D2_1,11
14294,2019-5-28_exp021#2:021_01_D2_1,12
14295,2019-5-28_exp021#2:021_01_D2_1,15
14296,2019-5-28_exp021#2:021_01_D2_1,12
14297,2019-5-28_exp021#2:021_01_D2_1,13
14298,2019-5-28_exp021#2:021_01_D2_1,16
14299,2019-5-28_exp021#2:021_01_D2_1,10
14300,2019-5-28_exp021#2:021_01_D2_1,16
14301,2019-5-28_exp021#2:021_01_D2_1,2
14302,2019-5-28_exp021#2:021_01_D2_1,2
14303,2019-5-28_exp021#2:021_01_D2_1,9
14304,2019-5-28_exp021#2:021_01_D2_1,11
14305,2019-5-28_exp021#2:021_01_D2_1,11
14306,2019-5-28_exp021#2:021_01_D2_1,16
14307,2019-5-28_exp021#2:021_01_D2_1,11
14308,2019-5-28_exp021#2:021_01_D2_1,21
14309,2019-5-28_exp021#2:021_01_D2_1,8
14310,2019-5-28_exp021#2:021_01_D2_1,13
14311,2019-5-28_exp021#2:021_01_D2_1,13
14312,2019-5-28_exp021#2:021_01_D2_1,8
14313,2019-5-28_exp021#2:021_01_D2_1,9
14314,2019-5-28_exp021#2:021_01_D2_1,16
14315,2019-5-28_exp021#2:021_01_D2_1,19
14316,2019-5-28_exp021#2:021_01_D2_1,14
14317,2019-5-28_exp021#2:021_01_D2_1,53
14318,2019-5-28_exp021#2:021_01_D2_1,2
14319,2019-5-28_exp021#2:021_01_D2_1,30
14320,2019-5-28_exp021#2:021_01_D2_1,11
14321,2019-5-28_exp021#2:021_01_D2_1,6
14322,2019-5-28_exp021#2:021_01_D2_2,23
14323,2019-5-28_exp021#2:021_01_D2_2,2
14324,2019-5-28_exp021#2:021_01_D2_2,1
14325,2019-5-28_exp021#2:021_01_D2_2,5
14326,2019-5-28_exp021#2:021_01_D2_2,8
14327,2019-5-28_exp021#2:021_01_D2_2,8
14328,2019-5-28_exp021#2:021_01_D2_2,10
14329,2019-5-28_exp021#2:021_01_D2_2,5
14330,2019-5-28_exp021#2:021_01_D2_2,11
14331,2019-5-28_exp021#2:021_01_D2_2,9
14332,2019-5-28_exp021#2:021_01_D2_2,8
14333,2019-5-28_exp021#2:021_01_D2_2,8
14334,2019-5-28_exp021#2:021_01_D2_2,9
14335,2019-5-28_exp021#2:021_01_D2_2,10
14336,2019-5-28_exp021#2:021_01_D2_2,1
14337,2019-5-28_exp021#2:021_01_D2_2,3
14338,2019-5-28_exp021#2:021_01_D2_2,9
14339,2019-5-28_exp021#2:021_01_D2_2,6
14340,2019-5-28_exp021#2:021_01_D2_2,5
14341,2019-5-28_exp021#2:021_01_D2_2,7
14342,2019-5-28_exp021#2:021_01_D2_2,9
14343,2019-5-28_exp021#2:021_01_D2_2,9
14344,2019-5-28_exp021#2:021_01_D2_2,8
14345,2019-5-28_exp021#2:021_01_D2_2,8
14346,2019-5-28_exp021#2:021_01_D2_2,9
14347,2019-5-28_exp021#2:021_01_D2_2,10
14348,2019-5-28_exp021#2:021_01_D2_2,4
14349,2019-5-28_exp021#2:021_01_D2_2,9
14350,2019-5-28_exp021#2:021_01_D2_2,13
14351,2019-5-28_exp021#2:021_01_D2_2,10
14352,2019-5-28_exp021#2:021_01_D2_2,13
14353,2019-5-28_exp021#2:021_01_D2_2,3
14354,2019-5-28_exp021#2:021_01_D2_2,1
14355,2019-5-28_exp021#2:021_01_D2_2,9
14356,2019-5-28_exp021#2:021_01_D2_2,4
14357,2019-5-28_exp021#2:021_01_D2_2,10
14358,2019-5-28_exp021#2:021_01_D2_2,3
14359,2019-5-28_exp021#2:021_01_D2_2,2
14360,2019-5-28_exp021#2:021_01_D2_2,13
14361,2019-5-28_exp021#2:021_01_D2_2,13
14362,2019-5-28_exp021#2:021_01_D2_2,10
14363,2019-5-28_exp021#2:021_01_D2_2,5
14364,2019-5-28_exp021#2:021_01_D2_2,10
14365,2019-5-28_exp021#2:021_01_D2_2,13
14366,2019-5-28_exp021#2:021_01_D2_2,11
14367,2019-5-28_exp021#2:021_01_D2_2,6
14368,2019-5-28_exp021#2:021_01_D2_2,8
14369,2019-5-28_exp021#2:021_01_D2_2,16
14370,2019-5-28_exp021#2:021_01_D2_2,11
14371,2019-5-28_exp021#2:021_01_D2_2,11
14372,2019-5-28_exp021#2:021_01_D2_2,9
14373,2019-5-28_exp021#2:021_01_D2_2,5
14374,2019-5-28_exp021#2:021_01_D2_2,10
14375,2019-5-28_exp021#2:021_01_D2_2,11
14376,2019-5-28_exp021#2:021_01_D2_2,9
14377,2019-5-28_exp021#2:021_01_D2_2,10
14378,2019-5-28_exp021#2:021_01_D2_2,3
14379,2019-5-28_exp021#2:021_01_D2_2,9
14380,2019-5-28_exp021#2:021_01_D2_2,9
14381,2019-5-28_exp021#2:021_01_D2_2,6
14382,2019-5-28_exp021#2:021_01_D2_2,12
14383,2019-5-28_exp021#2:021_01_D2_2,15
14384,2019-5-28_exp021#2:021_01_D2_2,9
14385,2019-5-28_exp021#2:021_01_D2_2,12
14386,2019-5-28_exp021#2:021_01_D2_2,11
14387,2019-5-28_exp021#2:021_01_D2_2,4
14388,2019-5-28_exp021#2:021_01_D2_2,11
14389,2019-5-28_exp021#2:021_01_D2_2,10
14390,2019-5-28_exp021#2:021_01_D2_2,4
14391,2019-5-28_exp021#2:021_01_D2_2,4
14392,2019-5-28_exp021#2:021_01_D2_2,7
14393,2019-5-28_exp021#2:021_01_D2_2,6
14394,2019-5-28_exp021#2:021_01_D2_2,13
14395,2019-5-28_exp021#2:021_01_D2_2,13
14396,2019-5-28_exp021#2:021_01_D2_2,6
14397,2019-5-28_exp021#2:021_01_D2_2,16
14398,2019-5-28_exp021#2:021_01_D2_2,10
14399,2019-5-28_exp021#2:021_01_D2_2,12
14400,2019-5-28_exp021#2:021_01_D2_2,8
14401,2019-5-28_exp021#2:021_01_D2_2,14
14402,2019-5-28_exp021#2:021_01_D2_2,12
14403,2019-5-28_exp021#2:021_01_D2_2,14
14404,2019-5-28_exp021#2:021_01_D2_2,9
14405,2019-5-28_exp021#2:021_01_D2_2,9
14406,2019-5-28_exp021#2:021_01_D2_2,7
14407,2019-5-28_exp021#2:021_01_D2_2,13
14408,2019-5-28_exp021#2:021_01_D2_2,8
14409,2019-5-28_exp021#2:021_01_D2_2,15
14410,2019-5-28_exp021#2:021_01_D2_2,13
14411,2019-5-28_exp021#2:021_01_D2_2,10
14412,2019-5-28_exp021#2:021_01_D2_2,8
14413,2019-5-28_exp021#2:021_01_D2_2,7
14414,2019-5-28_exp021#2:021_01_D2_2,6
14415,2019-5-28_exp021#2:021_01_D2_2,9
14416,2019-5-28_exp021#2:021_01_D2_2,11
14417,2019-5-28_exp021#2:021_01_D2_2,13
14418,2019-5-28_exp021#2:021_01_D2_2,13
14419,2019-5-28_exp021#2:021_01_D2_2,6
14420,2019-5-28_exp021#2:021_01_D2_2,10
14421,2019-5-28_exp021#2:021_01_D2_2,5
14422,2019-5-28_exp021#2:021_01_D2_2,4
14423,2019-5-28_exp021#2:021_01_D2_2,7
14424,2019-5-28_exp021#2:021_01_D2_2,1
14425,2019-5-28_exp021#2:021_01_D2_2,7
14426,2019-5-28_exp021#2:021_01_D2_2,15
14427,2019-5-28_exp021#2:021_01_D2_2,1
14428,2019-5-28_exp021#2:021_01_D2_2,11
14429,2019-5-28_exp021#2:021_01_D2_2,13
14430,2019-5-28_exp021#2:021_01_D2_2,11
14431,2019-5-28_exp021#2:021_01_D2_2,14
14432,2019-5-28_exp021#2:021_01_D2_2,3
14433,2019-5-28_exp021#2:021_01_D2_2,4
14434,2019-5-28_exp021#2:021_01_D2_2,14
14435,2019-5-28_exp021#2:021_01_D2_2,9
14436,2019-5-28_exp021#2:021_01_D2_2,13
14437,2019-5-28_exp021#2:021_01_D2_2,10
14438,2019-5-28_exp021#2:021_01_D2_2,13
14439,2019-5-28_exp021#2:021_01_D2_2,13
14440,2019-5-28_exp021#2:021_01_D2_2,13
14441,2019-5-28_exp021#2:021_01_D2_2,14
14442,2019-5-28_exp021#2:021_01_D2_2,2
14443,2019-5-28_exp021#2:021_01_D2_2,7
14444,2019-5-28_exp021#2:021_01_D2_2,13
14445,2019-5-28_exp021#2:021_01_D2_2,7
14446,2019-5-28_exp021#2:021_01_D2_2,8
14447,2019-5-28_exp021#2:021_01_D2_2,13
14448,2019-5-28_exp021#2:021_01_D2_2,4
14449,2019-5-28_exp021#2:021_01_D2_2,14
14450,2019-5-28_exp021#2:021_01_D2_2,4
14451,2019-5-28_exp021#2:021_01_D2_2,15
14452,2019-5-28_exp021#2:021_01_D2_2,14
14453,2019-5-28_exp021#2:021_01_D2_2,14
14454,2019-5-28_exp021#2:021_01_D2_2,2
14455,2019-5-28_exp021#2:021_01_D2_2,7
14456,2019-5-28_exp021#2:021_01_D2_2,8
14457,2019-5-28_exp021#2:021_01_D2_2,14
14458,2019-5-28_exp021#2:021_01_D2_2,15
14459,2019-5-28_exp021#2:021_01_D2_2,11
14460,2019-5-28_exp021#2:021_01_D2_2,7
14461,2019-5-28_exp021#2:021_01_D2_2,9
14462,2019-5-28_exp021#2:021_01_D2_2,9
14463,2019-5-28_exp021#2:021_01_D2_2,4
14464,2019-5-28_exp021#2:021_01_D2_2,13
14465,2019-5-28_exp021#2:021_01_D2_2,9
14466,2019-5-28_exp021#2:021_01_D2_2,28
14467,2019-5-28_exp021#2:021_01_D2_2,3
14468,2019-5-28_exp021#2:021_01_D2_2,13
14469,2019-5-28_exp021#2:021_01_D2_2,8
14470,2019-5-28_exp021#2:021_01_D2_2,13
14471,2019-5-28_exp021#2:021_01_D2_2,9
14472,2019-5-28_exp021#2:021_01_D2_2,10
14473,2019-5-28_exp021#2:021_01_D2_2,12
14474,2019-5-28_exp021#2:021_01_D2_2,14
14475,2019-5-28_exp021#2:021_01_D2_2,4
14476,2019-5-28_exp021#2:021_01_D2_2,15
14477,2019-5-28_exp021#2:021_01_D2_2,4
14478,2019-5-28_exp021#2:021_01_D2_2,11
14479,2019-5-28_exp021#2:021_01_D2_2,4
14480,2019-5-28_exp021#2:021_01_D2_2,9
14481,2019-5-28_exp021#2:021_01_D2_2,1
14482,2019-5-28_exp021#2:021_01_D2_2,11
14483,2019-5-28_exp021#2:021_01_D2_2,14
14484,2019-5-28_exp021#2:021_01_D2_2,10
14485,2019-5-28_exp021#2:021_01_D2_2,15
14486,2019-5-28_exp021#2:021_01_D2_2,13
14487,2019-5-28_exp021#2:021_01_D2_2,14
14488,2019-5-28_exp021#2:021_01_D2_2,14
14489,2019-5-28_exp021#2:021_01_D2_2,10
14490,2019-5-28_exp021#2:021_01_D2_2,17
14491,2019-5-28_exp021#2:021_01_D2_2,7
14492,2019-5-28_exp021#2:021_01_D2_2,12
14493,2019-5-28_exp021#2:021_01_D2_2,11
14494,2019-5-28_exp021#2:021_01_D2_2,4
14495,2019-5-28_exp021#2:021_01_D2_2,9
14496,2019-5-28_exp021#2:021_01_D2_2,14
14497,2019-5-28_exp021#2:021_01_D2_2,5
14498,2019-5-28_exp021#2:021_01_D2_2,15
14499,2019-5-28_exp021#2:021_01_D2_2,8
14500,2019-5-28_exp021#2:021_01_D2_2,5
14501,2019-5-28_exp021#2:021_01_D2_2,14
14502,2019-5-28_exp021#2:021_01_D2_2,7
14503,2019-5-28_exp021#2:021_01_D2_2,12
14504,2019-5-28_exp021#2:021_01_D2_2,12
14505,2019-5-28_exp021#2:021_01_D2_2,18
14506,2019-5-28_exp021#2:021_01_D2_2,4
14507,2019-5-28_exp021#2:021_01_D2_2,13
14508,2019-5-28_exp021#2:021_01_D2_2,10
14509,2019-5-28_exp021#2:021_01_D2_2,15
14510,2019-5-28_exp021#2:021_01_D2_2,8
14511,2019-5-28_exp021#2:021_01_D2_2,4
14512,2019-5-28_exp021#2:021_01_D2_2,16
14513,2019-5-28_exp021#2:021_01_D2_2,16
14514,2019-5-28_exp021#2:021_01_D2_2,11
14515,2019-5-28_exp021#2:021_01_D2_2,3
14516,2019-5-28_exp021#2:021_01_D2_2,9
14517,2019-5-28_exp021#2:021_01_D2_2,11
14518,2019-5-28_exp021#2:021_01_D2_2,14
14519,2019-5-28_exp021#2:021_01_D2_2,4
14520,2019-5-28_exp021#2:021_01_D2_2,13
14521,2019-5-28_exp021#2:021_01_D2_2,12
14522,2019-5-28_exp021#2:021_01_D2_2,14
14523,2019-5-28_exp021#2:021_01_D2_2,8
14524,2019-5-28_exp021#2:021_01_D2_2,5
14525,2019-5-28_exp021#2:021_01_D2_2,1
14526,2019-5-28_exp021#2:021_01_D2_2,15
14527,2019-5-28_exp021#2:021_01_D2_2,9
14528,2019-5-28_exp021#2:021_01_D2_2,7
14529,2019-5-28_exp021#2:021_01_D2_2,14
14530,2019-5-28_exp021#2:021_01_D2_2,1
14531,2019-5-28_exp021#2:021_01_D2_2,13
14532,2019-5-28_exp021#2:021_01_D2_2,11
14533,2019-5-28_exp021#2:021_01_D2_2,4
14534,2019-5-28_exp021#2:021_01_D2_2,14
14535,2019-5-28_exp021#2:021_01_D2_2,7
14536,2019-5-28_exp021#2:021_01_D2_2,7
14537,2019-5-28_exp021#2:021_01_D2_2,12
14538,2019-5-28_exp021#2:021_01_D2_2,8
14539,2019-5-28_exp021#2:021_01_D2_2,6
14540,2019-5-28_exp021#2:021_01_D2_2,9
14541,2019-5-28_exp021#2:021_01_D2_2,10
14542,2019-5-28_exp021#2:021_01_D2_2,14
14543,2019-5-28_exp021#2:021_01_D2_2,9
14544,2019-5-28_exp021#2:021_01_D2_2,13
14545,2019-5-28_exp021#2:021_01_D2_2,10
14546,2019-5-28_exp021#2:021_01_D2_2,15
14547,2019-5-28_exp021#2:021_01_D2_2,14
14548,2019-5-28_exp021#2:021_01_D2_2,10
14549,2019-5-28_exp021#2:021_01_D2_2,8
14550,2019-5-28_exp021#2:021_01_D2_2,14
14551,2019-5-28_exp021#2:021_01_D2_2,14
14552,2019-5-28_exp021#2:021_01_D2_2,7
14553,2019-5-28_exp021#2:021_01_D2_2,4
14554,2019-5-28_exp021#2:021_01_D2_2,15
14555,2019-5-28_exp021#2:021_01_D2_2,12
14556,2019-5-28_exp021#2:021_01_D2_2,6
14557,2019-5-28_exp021#2:021_01_D2_2,15
14558,2019-5-28_exp021#2:021_01_D2_2,11
14559,2019-5-28_exp021#2:021_01_D2_2,16
14560,2019-5-28_exp021#2:021_01_D2_2,5
14561,2019-5-28_exp021#2:021_01_D3_1,6
14562,2019-5-28_exp021#2:021_01_D3_1,7
14563,2019-5-28_exp021#2:021_01_D3_1,2
14564,2019-5-28_exp021#2:021_01_D3_1,10
14565,2019-5-28_exp021#2:021_01_D3_1,10
14566,2019-5-28_exp021#2:021_01_D3_1,5
14567,2019-5-28_exp021#2:021_01_D3_1,12
14568,2019-5-28_exp021#2:021_01_D3_1,2
14569,2019-5-28_exp021#2:021_01_D3_1,10
14570,2019-5-28_exp021#2:021_01_D3_1,8
14571,2019-5-28_exp021#2:021_01_D3_1,9
14572,2019-5-28_exp021#2:021_01_D3_1,10
14573,2019-5-28_exp021#2:021_01_D3_1,10
14574,2019-5-28_exp021#2:021_01_D3_1,10
14575,2019-5-28_exp021#2:021_01_D3_1,2
14576,2019-5-28_exp021#2:021_01_D3_1,1
14577,2019-5-28_exp021#2:021_01_D3_1,8
14578,2019-5-28_exp021#2:021_01_D3_1,4
14579,2019-5-28_exp021#2:021_01_D3_1,15
14580,2019-5-28_exp021#2:021_01_D3_1,7
14581,2019-5-28_exp021#2:021_01_D3_1,7
14582,2019-5-28_exp021#2:021_01_D3_1,13
14583,2019-5-28_exp021#2:021_01_D3_1,7
14584,2019-5-28_exp021#2:021_01_D3_1,13
14585,2019-5-28_exp021#2:021_01_D3_1,4
14586,2019-5-28_exp021#2:021_01_D3_1,8
14587,2019-5-28_exp021#2:021_01_D3_1,13
14588,2019-5-28_exp021#2:021_01_D3_1,11
14589,2019-5-28_exp021#2:021_01_D3_1,1
14590,2019-5-28_exp021#2:021_01_D3_1,2
14591,2019-5-28_exp021#2:021_01_D3_1,9
14592,2019-5-28_exp021#2:021_01_D3_1,6
14593,2019-5-28_exp021#2:021_01_D3_1,3
14594,2019-5-28_exp021#2:021_01_D3_1,3
14595,2019-5-28_exp021#2:021_01_D3_1,3
14596,2019-5-28_exp021#2:021_01_D3_1,4
14597,2019-5-28_exp021#2:021_01_D3_1,11
14598,2019-5-28_exp021#2:021_01_D3_1,11
14599,2019-5-28_exp021#2:021_01_D3_1,11
14600,2019-5-28_exp021#2:021_01_D3_1,4
14601,2019-5-28_exp021#2:021_01_D3_1,5
14602,2019-5-28_exp021#2:021_01_D3_1,2
14603,2019-5-28_exp021#2:021_01_D3_1,19
14604,2019-5-28_exp021#2:021_01_D3_1,9
14605,2019-5-28_exp021#2:021_01_D3_1,5
14606,2019-5-28_exp021#2:021_01_D3_1,4
14607,2019-5-28_exp021#2:021_01_D3_1,4
14608,2019-5-28_exp021#2:021_01_D3_1,3
14609,2019-5-28_exp021#2:021_01_D3_1,12
14610,2019-5-28_exp021#2:021_01_D3_1,7
14611,2019-5-28_exp021#2:021_01_D3_1,11
14612,2019-5-28_exp021#2:021_01_D3_1,11
14613,2019-5-28_exp021#2:021_01_D3_1,9
14614,2019-5-28_exp021#2:021_01_D3_1,5
14615,2019-5-28_exp021#2:021_01_D3_1,7
14616,2019-5-28_exp021#2:021_01_D3_1,2
14617,2019-5-28_exp021#2:021_01_D3_1,2
14618,2019-5-28_exp021#2:021_01_D3_1,4
14619,2019-5-28_exp021#2:021_01_D3_1,16
14620,2019-5-28_exp021#2:021_01_D3_1,11
14621,2019-5-28_exp021#2:021_01_D3_1,4
14622,2019-5-28_exp021#2:021_01_D3_1,10
14623,2019-5-28_exp021#2:021_01_D3_1,7
14624,2019-5-28_exp021#2:021_01_D3_1,4
14625,2019-5-28_exp021#2:021_01_D3_1,9
14626,2019-5-28_exp021#2:021_01_D3_1,11
14627,2019-5-28_exp021#2:021_01_D3_1,4
14628,2019-5-28_exp021#2:021_01_D3_1,7
14629,2019-5-28_exp021#2:021_01_D3_1,7
14630,2019-5-28_exp021#2:021_01_D3_1,11
14631,2019-5-28_exp021#2:021_01_D3_1,5
14632,2019-5-28_exp021#2:021_01_D3_1,9
14633,2019-5-28_exp021#2:021_01_D3_1,10
14634,2019-5-28_exp021#2:021_01_D3_1,13
14635,2019-5-28_exp021#2:021_01_D3_1,9
14636,2019-5-28_exp021#2:021_01_D3_1,14
14637,2019-5-28_exp021#2:021_01_D3_1,12
14638,2019-5-28_exp021#2:021_01_D3_1,4
14639,2019-5-28_exp021#2:021_01_D3_1,6
14640,2019-5-28_exp021#2:021_01_D3_1,6
14641,2019-5-28_exp021#2:021_01_D3_1,11
14642,2019-5-28_exp021#2:021_01_D3_1,6
14643,2019-5-28_exp021#2:021_01_D3_1,3
14644,2019-5-28_exp021#2:021_01_D3_1,10
14645,2019-5-28_exp021#2:021_01_D3_1,5
14646,2019-5-28_exp021#2:021_01_D3_1,10
14647,2019-5-28_exp021#2:021_01_D3_1,11
14648,2019-5-28_exp021#2:021_01_D3_1,12
14649,2019-5-28_exp021#2:021_01_D3_1,12
14650,2019-5-28_exp021#2:021_01_D3_1,4
14651,2019-5-28_exp021#2:021_01_D3_1,1
14652,2019-5-28_exp021#2:021_01_D3_1,5
14653,2019-5-28_exp021#2:021_01_D3_1,5
14654,2019-5-28_exp021#2:021_01_D3_1,11
14655,2019-5-28_exp021#2:021_01_D3_1,6
14656,2019-5-28_exp021#2:021_01_D3_1,10
14657,2019-5-28_exp021#2:021_01_D3_1,2
14658,2019-5-28_exp021#2:021_01_D3_1,5
14659,2019-5-28_exp021#2:021_01_D3_1,4
14660,2019-5-28_exp021#2:021_01_D3_1,9
14661,2019-5-28_exp021#2:021_01_D3_1,12
14662,2019-5-28_exp021#2:021_01_D3_1,13
14663,2019-5-28_exp021#2:021_01_D3_1,11
14664,2019-5-28_exp021#2:021_01_D3_1,13
14665,2019-5-28_exp021#2:021_01_D3_1,12
14666,2019-5-28_exp021#2:021_01_D3_1,12
14667,2019-5-28_exp021#2:021_01_D3_1,14
14668,2019-5-28_exp021#2:021_01_D3_1,10
14669,2019-5-28_exp021#2:021_01_D3_1,12
14670,2019-5-28_exp021#2:021_01_D3_1,3
14671,2019-5-28_exp021#2:021_01_D3_1,4
14672,2019-5-28_exp021#2:021_01_D3_1,4
14673,2019-5-28_exp021#2:021_01_D3_1,8
14674,2019-5-28_exp021#2:021_01_D3_1,8
14675,2019-5-28_exp021#2:021_01_D3_1,14
14676,2019-5-28_exp021#2:021_01_D3_1,6
14677,2019-5-28_exp021#2:021_01_D3_1,7
14678,2019-5-28_exp021#2:021_01_D3_1,9
14679,2019-5-28_exp021#2:021_01_D3_1,11
14680,2019-5-28_exp021#2:021_01_D3_1,10
14681,2019-5-28_exp021#2:021_01_D3_1,4
14682,2019-5-28_exp021#2:021_01_D3_1,12
14683,2019-5-28_exp021#2:021_01_D3_1,2
14684,2019-5-28_exp021#2:021_01_D3_1,7
14685,2019-5-28_exp021#2:021_01_D3_1,4
14686,2019-5-28_exp021#2:021_01_D3_1,12
14687,2019-5-28_exp021#2:021_01_D3_1,12
14688,2019-5-28_exp021#2:021_01_D3_1,11
14689,2019-5-28_exp021#2:021_01_D3_1,6
14690,2019-5-28_exp021#2:021_01_D3_1,9
14691,2019-5-28_exp021#2:021_01_D3_1,1
14692,2019-5-28_exp021#2:021_01_D3_1,4
14693,2019-5-28_exp021#2:021_01_D3_1,5
14694,2019-5-28_exp021#2:021_01_D3_1,8
14695,2019-5-28_exp021#2:021_01_D3_1,4
14696,2019-5-28_exp021#2:021_01_D3_1,7
14697,2019-5-28_exp021#2:021_01_D3_1,11
14698,2019-5-28_exp021#2:021_01_D3_1,16
14699,2019-5-28_exp021#2:021_01_D3_1,8
14700,2019-5-28_exp021#2:021_01_D3_1,9
14701,2019-5-28_exp021#2:021_01_D3_1,7
14702,2019-5-28_exp021#2:021_01_D3_1,6
14703,2019-5-28_exp021#2:021_01_D3_1,13
14704,2019-5-28_exp021#2:021_01_D3_1,6
14705,2019-5-28_exp021#2:021_01_D3_1,7
14706,2019-5-28_exp021#2:021_01_D3_1,10
14707,2019-5-28_exp021#2:021_01_D3_1,4
14708,2019-5-28_exp021#2:021_01_D3_1,14
14709,2019-5-28_exp021#2:021_01_D3_1,6
14710,2019-5-28_exp021#2:021_01_D3_1,13
14711,2019-5-28_exp021#2:021_01_D3_1,10
14712,2019-5-28_exp021#2:021_01_D3_1,7
14713,2019-5-28_exp021#2:021_01_D3_1,11
14714,2019-5-28_exp021#2:021_01_D3_1,4
14715,2019-5-28_exp021#2:021_01_D3_1,7
14716,2019-5-28_exp021#2:021_01_D3_1,9
14717,2019-5-28_exp021#2:021_01_D3_1,11
14718,2019-5-28_exp021#2:021_01_D3_1,25
14719,2019-5-28_exp021#2:021_01_D3_1,11
14720,2019-5-28_exp021#2:021_01_D3_1,12
14721,2019-5-28_exp021#2:021_01_D3_1,9
14722,2019-5-28_exp021#2:021_01_D3_1,13
14723,2019-5-28_exp021#2:021_01_D3_1,10
14724,2019-5-28_exp021#2:021_01_D3_1,6
14725,2019-5-28_exp021#2:021_01_D3_1,14
14726,2019-5-28_exp021#2:021_01_D3_1,9
14727,2019-5-28_exp021#2:021_01_D3_1,13
14728,2019-5-28_exp021#2:021_01_D3_1,14
14729,2019-5-28_exp021#2:021_01_D3_1,12
14730,2019-5-28_exp021#2:021_01_D3_1,11
14731,2019-5-28_exp021#2:021_01_D3_1,12
14732,2019-5-28_exp021#2:021_01_D3_1,15
14733,2019-5-28_exp021#2:021_01_D3_1,13
14734,2019-5-28_exp021#2:021_01_D3_1,7
14735,2019-5-28_exp021#2:021_01_D3_1,27
14736,2019-5-28_exp021#2:021_01_D3_1,6
14737,2019-5-28_exp021#2:021_01_D3_1,5
14738,2019-5-28_exp021#2:021_01_D3_1,6
14739,2019-5-28_exp021#2:021_01_D3_1,12
14740,2019-5-28_exp021#2:021_01_D3_1,3
14741,2019-5-28_exp021#2:021_01_D3_1,14
14742,2019-5-28_exp021#2:021_01_D3_1,13
14743,2019-5-28_exp021#2:021_01_D3_1,16
14744,2019-5-28_exp021#2:021_01_D3_1,3
14745,2019-5-28_exp021#2:021_01_D3_1,14
14746,2019-5-28_exp021#2:021_01_D3_1,13
14747,2019-5-28_exp021#2:021_01_D3_1,15
14748,2019-5-28_exp021#2:021_01_D3_1,12
14749,2019-5-28_exp021#2:021_01_D3_1,14
14750,2019-5-28_exp021#2:021_01_D3_1,16
14751,2019-5-28_exp021#2:021_01_D3_1,8
14752,2019-5-28_exp021#2:021_01_D3_1,7
14753,2019-5-28_exp021#2:021_01_D3_1,15
14754,2019-5-28_exp021#2:021_01_D3_1,9
14755,2019-5-28_exp021#2:021_01_D3_1,9
14756,2019-5-28_exp021#2:021_01_D3_1,12
14757,2019-5-28_exp021#2:021_01_D3_1,14
14758,2019-5-28_exp021#2:021_01_D3_1,8
14759,2019-5-28_exp021#2:021_01_D3_1,4
14760,2019-5-28_exp021#2:021_01_D3_1,14
14761,2019-5-28_exp021#2:021_01_D3_1,23
14762,2019-5-28_exp021#2:021_01_D3_1,11
14763,2019-5-28_exp021#2:021_01_D3_1,13
14764,2019-5-28_exp021#2:021_01_D3_1,14
14765,2019-5-28_exp021#2:021_01_D3_1,8
14766,2019-5-28_exp021#2:021_01_D3_1,14
14767,2019-5-28_exp021#2:021_01_D3_1,12
14768,2019-5-28_exp021#2:021_01_D3_1,6
14769,2019-5-28_exp021#2:021_01_D3_1,7
14770,2019-5-28_exp021#2:021_01_D3_1,8
14771,2019-5-28_exp021#2:021_01_D3_1,9
14772,2019-5-28_exp021#2:021_01_D3_1,15
14773,2019-5-28_exp021#2:021_01_D3_1,12
14774,2019-5-28_exp021#2:021_01_D3_1,8
14775,2019-5-28_exp021#2:021_01_D3_1,14
14776,2019-5-28_exp021#2:021_01_D3_1,6
14777,2019-5-28_exp021#2:021_01_D3_1,7
14778,2019-5-28_exp021#2:021_01_D3_1,13
14779,2019-5-28_exp021#2:021_01_D3_1,7
14780,2019-5-28_exp021#2:021_01_D3_1,5
14781,2019-5-28_exp021#2:021_01_D3_1,11
14782,2019-5-28_exp021#2:021_01_D3_1,13
14783,2019-5-28_exp021#2:021_01_D3_1,14
14784,2019-5-28_exp021#2:021_01_D3_1,7
14785,2019-5-28_exp021#2:021_01_D3_1,5
14786,2019-5-28_exp021#2:021_01_D3_1,4
14787,2019-5-28_exp021#2:021_01_D3_1,3
14788,2019-5-28_exp021#2:021_01_D3_1,10
14789,2019-5-28_exp021#2:021_01_D3_1,7
14790,2019-5-28_exp021#2:021_01_D3_1,12
14791,2019-5-28_exp021#2:021_01_D3_1,7
14792,2019-5-28_exp021#2:021_01_D3_1,38
14793,2019-5-28_exp021#2:021_01_D3_1,4
14794,2019-5-28_exp021#2:021_01_D3_1,3
14795,2019-5-28_exp021#2:021_01_D3_1,2
14796,2019-5-28_exp021#2:021_01_D3_1,12
14797,2019-5-28_exp021#2:021_01_D3_1,15
14798,2019-5-28_exp021#2:021_01_D3_1,4
14799,2019-5-28_exp021#2:021_01_D3_1,9
14800,2019-5-28_exp021#2:021_01_D3_1,9
14801,2019-5-28_exp021#2:021_01_D3_1,4
14802,2019-5-28_exp021#2:021_01_D3_1,14
14803,2019-5-28_exp021#2:021_01_D3_1,7
14804,2019-5-28_exp021#2:021_01_D3_1,4
14805,2019-5-28_exp021#2:021_01_D3_1,14
14806,2019-5-28_exp021#2:021_01_D3_1,6
14807,2019-5-28_exp021#2:021_01_D3_1,13
14808,2019-5-28_exp021#2:021_01_D3_1,6
14809,2019-5-28_exp021#2:021_01_D3_1,9
14810,2019-5-28_exp021#2:021_01_D3_1,8
